treated_permno,treated_accession,treated_td,treated_quarter,treated_sic2,treated_post,control_permno,match_group,mahalanobis_d2,control_logcap,control_logilliq,control_turnover,control_ret12m,control_idiovol
15056,0000902664-22-001112,2022-02-03,2022Q1,28,0,19016,0000902664-22-001112,0.020859548567299435,12.647503174070946,-4.369525442747479,1.0568827470115825,-0.29913800541544333,0.037792679927505415
17326,0001213900-24-014922,2024-02-09,2024Q1,61,1,15645,0001213900-24-014922,0.06580206373445868,9.43460649297321,-0.30865254404536724,1.373100557093949,0.14809196582064033,0.051542303066903376
15662,0001104659-23-089712,2023-07-31,2023Q3,73,0,21577,0001104659-23-089712,0.008844538515754952,8.153798578127377,0.22090511147813027,360.3183047906663,0.1725000069127418,0.11167221620295742
15662,0001104659-23-089712,2023-07-31,2023Q3,73,0,23268,0001104659-23-089712,0.21145884662577175,8.587744847367182,0.21095378901110345,145.86844800640895,-0.037035026180092245,0.04439101873404548
14295,0001104659-22-042863,2022-04-04,2022Q2,73,0,17685,0001104659-22-042863,0.04415105996340107,16.915675498257386,-9.734961522023783,0.30352153364475903,-0.775841979746474,0.044121196570952294
14295,0001104659-22-042863,2022-04-04,2022Q2,73,0,19788,0001104659-22-042863,0.05007404066157323,17.12584911980257,-9.922023595671915,1.8955569314729006,-0.3049839908780996,0.03243347199522618
14295,0001104659-22-042863,2022-04-04,2022Q2,73,0,20648,0001104659-22-042863,0.05682226246059141,17.11941948739759,-10.346224991042646,0.68513588217444,-0.170813000673661,0.05731210279118731
83145,0001193125-22-247613,2022-09-07,2022Q3,38,0,15496,0001193125-22-247613,0.006570112535224728,10.797102317023382,-1.3234468773231844,14.375555311529865,-0.7790879873209633,0.05670201422185839
83145,0001193125-22-247613,2022-09-07,2022Q3,38,0,16066,0001193125-22-247613,0.020779300400958867,10.792099948982228,-1.2192680377660123,2.4500955123632386,-1.8904629899188876,0.07353346225154392
83145,0001193125-22-247613,2022-09-07,2022Q3,38,0,77437,0001193125-22-247613,0.08524653867397936,10.462284719778758,-0.6610517463817838,0.3374718219883384,-0.4050369869219139,0.03533336718568452
18427,0000921895-22-002849,2022-10-21,2022Q4,28,0,16776,0000921895-22-002849,0.002138180988410678,9.827043777594772,-0.6009292666762223,53.19183558326405,-0.36625403515063226,0.06672506323007281
18427,0000921895-22-002849,2022-10-21,2022Q4,28,0,17868,0000921895-22-002849,0.00622935520437991,9.97106488929302,-0.776251222310935,11.714640001191094,-1.7874390154247521,0.07267618711808925
18427,0000921895-22-002849,2022-10-21,2022Q4,28,0,19401,0000921895-22-002849,0.013801691763270328,10.101046593637504,-0.9678963425649323,5.62118237566834,-1.4942280012182891,0.0475738068029472
91279,0001437749-23-007913,2023-03-16,2023Q1,28,0,18458,0001437749-23-007913,0.001054754337495727,11.529225494738942,-2.9385649464268013,4.509349071604988,-0.3149099834263325,0.04466339437570013
91279,0001437749-23-007913,2023-03-16,2023Q1,28,0,86080,0001437749-23-007913,0.001970626302256929,11.572654156148877,-3.0176689167511457,8.63873964887162,0.6134840018712566,0.03194221725608076
91279,0001437749-23-007913,2023-03-16,2023Q1,28,0,16111,0001437749-23-007913,0.039586847722593174,11.05940916958194,-2.5086185478878207,1.5518738986964287,-0.7036800334462896,0.04913547722392299
14136,0001085146-23-002488,2023-05-25,2023Q2,73,0,22084,0001085146-23-002488,0.004589249456606131,14.961005621462203,-7.866854549361924,0.7679090433256388,-0.3692190074361861,0.04946512939826769
14136,0001085146-23-002488,2023-05-25,2023Q2,73,0,19145,0001085146-23-002488,0.023343941600266337,14.5619631886679,-7.255414492925554,0.3247989535549638,-0.17296100925887004,0.03853147243078954
14136,0001085146-23-002488,2023-05-25,2023Q2,73,0,91575,0001085146-23-002488,0.025852697188124475,14.91502552576163,-7.650922072951483,0.11931099063372663,0.009480000371695496,0.02416962613573721
90276,0001140361-22-035866,2022-09-26,2022Q3,73,0,19404,0001140361-22-035866,0.00011040422777240945,14.707152829073351,-6.9821043593908865,0.49041435350434187,0.12684001226443797,0.03808107965226275
90276,0001140361-22-035866,2022-09-26,2022Q3,73,0,81282,0001140361-22-035866,0.00027444707928014954,14.723519804807113,-7.00811461011671,0.24199271887250035,-0.4211979913234245,0.016108106516058186
90276,0001140361-22-035866,2022-09-26,2022Q3,73,0,22092,0001140361-22-035866,0.001240953379017049,14.649134403685057,-6.947874485959283,1.2023257482396112,-0.4492349934298545,0.03381051499989453
81741,0000944075-23-000041,2023-05-26,2023Q2,35,0,15203,0000944075-23-000041,0.6643449950450914,9.451155654388062,0.6631212903058165,1.1812052979150136,0.22601599321933463,0.03248125741370616
18784,0000921895-24-002415,2024-10-31,2024Q4,59,1,17038,0000921895-24-002415,0.010112312851346117,12.597458267879912,-5.123186977796032,6.114333704732474,0.17178898607380688,0.05680754383791036
18784,0000921895-24-002415,2024-10-31,2024Q4,59,1,92471,0000921895-24-002415,0.03243920928750075,12.694974081080305,-4.970928368400376,0.7356577753148094,-0.5439859895850532,0.02658434738309501
18784,0000921895-24-002415,2024-10-31,2024Q4,59,1,21118,0000921895-24-002415,0.0371609024796291,12.800256361158691,-5.090966646527022,4.4254692194720935,0.2268680284032598,0.04152453290948001
89445,0001104659-22-026456,2022-02-14,2022Q1,28,0,22245,0001104659-22-026456,0.004543417060727978,12.811139832878958,-5.365608363558945,0.8244809395936104,,
89445,0001104659-22-026456,2022-02-14,2022Q1,28,0,18955,0001104659-22-026456,0.007746557546041215,13.0144969245069,-5.503781631892075,0.4169836130977154,-1.3521759885770734,0.05174042722028881
89445,0001104659-22-026456,2022-02-14,2022Q1,28,0,20280,0001104659-22-026456,0.021340603796463315,12.530784101637096,-5.0524249010460345,0.6804154289757989,-1.5341850094555411,0.038072366605362756
53373,0001213900-23-044009,2023-05-18,2023Q2,62,0,14599,0001213900-23-044009,1.0291069058143907,10.867156404495493,-0.3567745554819667,0.10203206281273827,-0.26096600363598554,0.019568145350521853
14874,0000921895-22-003273,2022-12-13,2022Q4,28,0,90539,0000921895-22-003273,0.04589040342651815,8.516787108975922,-0.8245406990516967,46.041642906683116,-1.3649039617594099,0.10358279075924416
14874,0000921895-22-003273,2022-12-13,2022Q4,28,0,91395,0000921895-22-003273,0.09472644142501023,8.804370136312572,-1.0342897680318563,328.2157808300533,0.00885998154990375,0.10690022076951819
14874,0000921895-22-003273,2022-12-13,2022Q4,28,0,12527,0000921895-22-003273,0.11825683365555706,8.70923237872341,-1.5532658154938332,30.226219686497323,-2.030001990031451,0.08862828347194918
17358,0000902664-24-002747,2024-03-25,2024Q1,28,1,20796,0000902664-24-002747,0.025402710635694173,11.14091931060573,-2.20308764948001,2.6032772188843056,0.11266202293336391,0.04157891174699326
17358,0000902664-24-002747,2024-03-25,2024Q1,28,1,88626,0000902664-24-002747,0.027384578716259978,10.485538913088917,-1.368449433454044,12.875873345563653,-0.34555202128831297,0.08382422011638806
17358,0000902664-24-002747,2024-03-25,2024Q1,28,1,21732,0000902664-24-002747,0.028228390104927645,11.228668320750204,-2.1087167054409894,4.491564598529034,-0.7551909743342549,0.07673176742586393
19679,0001628280-23-031024,2023-08-23,2023Q3,73,0,83671,0001628280-23-031024,0.024624707278633865,13.061882532751461,-5.314488498870507,0.3972123214995471,-0.18985900492407382,0.025574992692427984
19679,0001628280-23-031024,2023-08-23,2023Q3,73,0,79249,0001628280-23-031024,0.026475651759285287,13.36017514254205,-5.65000884777793,0.055964213240096046,0.018827995350875426,0.012866547734958452
19679,0001628280-23-031024,2023-08-23,2023Q3,73,0,22263,0001628280-23-031024,0.027710761122044406,12.902227797604423,-5.1721736120787005,1.241754406755344,0.030719000555109233,0.040720205258542704
18089,0001654954-24-011641,2024-08-30,2024Q3,38,1,17041,0001654954-24-011641,0.14207630653419853,7.4033352765325615,0.5121773644316812,22.644896615399038,-0.4256629804294789,0.04186674447067429
15433,0001437749-24-038167,2024-12-13,2024Q4,28,1,19993,0001437749-24-038167,0.011107876192317357,9.935143184020125,-1.7510443306088581,18.635327054330705,-0.42629899400344584,0.03079873268397087
15433,0001437749-24-038167,2024-12-13,2024Q4,28,1,79702,0001437749-24-038167,0.017405381310493687,9.779370562173625,-1.7693406365509856,14.305530196766234,-0.4161849896045169,0.05224952665094866
15433,0001437749-24-038167,2024-12-13,2024Q4,28,1,14133,0001437749-24-038167,0.027007351539948658,9.976761248206554,-1.7420082360851887,9.302990484764125,0.5594279984943569,0.07419141426519156
72611,0001140361-22-024794,2022-06-21,2022Q2,28,0,78091,0001140361-22-024794,0.033015930782464106,10.622551961392107,-0.09451446386412563,0.2681056777252529,-0.17872500512748957,0.03225525742992387
72611,0001140361-22-024794,2022-06-21,2022Q2,28,0,14590,0001140361-22-024794,0.039554816794552944,11.413764801559438,-0.835078599443222,0.5574599624233647,-0.15766799682751298,0.03586082651243581
72611,0001140361-22-024794,2022-06-21,2022Q2,28,0,19814,0001140361-22-024794,0.2343092193484512,10.662484269477483,-0.5047010603815175,0.46713831627916086,-0.8864829943049699,0.055888231559422956
12078,0000897101-22-000685,2022-07-01,2022Q3,38,0,22783,0000897101-22-000685,0.033422533622915564,10.969091683436796,-1.0246950240701684,1.4264427840275467,,
88742,0001493152-24-013789,2024-04-01,2024Q2,48,1,88988,0001493152-24-013789,0.16165998304568405,13.710458461407054,-5.509553204461288,0.11260636786729473,0.5176100018143188,0.02296789748095705
88742,0001493152-24-013789,2024-04-01,2024Q2,48,1,16753,0001493152-24-013789,0.42019337316816563,13.425005148493131,-5.400135459370076,7.506574265347026,-0.005978993838652968,0.05856789488934094
88742,0001493152-24-013789,2024-04-01,2024Q2,48,1,83989,0001493152-24-013789,1.530895203246231,13.183412756057628,-5.6791041905818815,1.8503858676859237,-0.1908309895079583,0.04158506082601391
21933,0000902664-23-004716,2023-08-31,2023Q3,38,0,16819,0000902664-23-004716,0.01914594034458744,11.375559529875732,-2.148375772545667,0.3710027833440405,0.19057899195468053,0.03333740312909753
21933,0000902664-23-004716,2023-08-31,2023Q3,38,0,88779,0000902664-23-004716,0.3661795091376052,10.859722966204245,-2.0186588035726247,17.460097245156465,0.7107290206477046,0.08193771052568428
21933,0000902664-23-004716,2023-08-31,2023Q3,38,0,15127,0000902664-23-004716,0.39781047330451075,11.61242123658735,-1.7521143285398997,0.4438420795071497,1.0454719858244061,0.05708059601227461
92466,0000921895-22-002735,2022-09-20,2022Q3,36,0,16528,0000921895-22-002735,0.01875848084841203,10.625643869736049,-1.7628716313414423,2.4222193955383187,0.2344729993492365,0.05759659732799784
92466,0000921895-22-002735,2022-09-20,2022Q3,36,0,80274,0000921895-22-002735,0.02288780345081529,10.639897267075687,-1.550426599591693,0.5505453736409809,-0.08671199379023165,0.036459478254266396
92466,0000921895-22-002735,2022-09-20,2022Q3,36,0,14145,0000921895-22-002735,0.03571974516957352,11.163991765842209,-2.1688832016012274,3.8860076935288603,-0.32819199725054204,0.04565561773953011
24809,0001419502-24-000002,2024-10-11,2024Q4,61,1,21551,0001419502-24-000002,0.006526512747781552,7.798087997984579,0.8615205262776235,134.82228928152443,-1.917580000081216,0.06587347699306856
15539,0001104659-23-060964,2023-05-05,2023Q2,60,0,17117,0001104659-23-060964,0.00341747431711341,11.556989717686207,-3.511196568123044,0.13516438838783204,-0.4911920043750797,0.01830862187457471
15539,0001104659-23-060964,2023-05-05,2023Q2,60,0,90470,0001104659-23-060964,0.025421893981942195,12.062120978503453,-4.2014884220164195,0.1271601396510363,-0.08549699911964126,0.014146452678117547
15539,0001104659-23-060964,2023-05-05,2023Q2,60,0,13797,0001104659-23-060964,0.042791898873200604,11.787153916959527,-3.599280639651897,0.2963324592609991,-0.8102120112162083,0.03404763137040081
22220,0001213900-22-049682,2022-08-09,2022Q3,38,0,18643,0001213900-22-049682,0.019068153462614687,12.543792104046702,-3.867072670975192,2.3713056196325892,-0.12041499023325741,0.0578716363318187
22220,0001213900-22-049682,2022-08-09,2022Q3,38,0,15407,0001213900-22-049682,0.02172033134362731,12.38782153838343,-3.675507777897798,0.6108130577509446,-0.6499889906262979,0.024746095569874525
22220,0001213900-22-049682,2022-08-09,2022Q3,38,0,12452,0001213900-22-049682,0.021879323740533717,12.225689961539631,-3.426497176131689,0.7533968160997362,-0.4201719951815903,0.03500073686218004
92570,0001539497-22-000021,2021-12-28,2021Q4,37,0,79248,0001539497-22-000021,0.01802978139052808,14.810553540615127,-6.761630173488814,0.07454436497770445,0.11194300986244343,0.022801016446779027
92570,0001539497-22-000021,2021-12-28,2021Q4,37,0,55001,0001539497-22-000021,0.03997909967336671,14.863540134808954,-6.901661788683582,0.2095969816511245,0.07805199350696057,0.01860372254300292
92570,0001539497-22-000021,2021-12-28,2021Q4,37,0,47706,0001539497-22-000021,0.04090086853537528,14.764122935987048,-6.410613908787937,0.08948484212639955,0.09862700023222715,0.01328773292733289
21939,0001213900-23-047253,2023-06-02,2023Q2,28,0,19997,0001213900-23-047253,0.025134490304936905,9.213232186646712,1.2222693614694746,4.109373994660144,-0.030324004124167914,0.05524862338228027
21939,0001213900-23-047253,2023-06-02,2023Q2,28,0,17139,0001213900-23-047253,0.20373735368268153,8.96812867356916,0.9289939145857399,46.378032764123354,0.9509900680277497,0.18195984461012193
21939,0001213900-23-047253,2023-06-02,2023Q2,28,0,22296,0001213900-23-047253,0.6076500819497404,9.461376094755652,1.5257170336170955,1.3220816300780487,-0.5751030372630339,0.07289356311284238
87084,0000921895-22-003278,2022-12-19,2022Q4,67,0,86887,0000921895-22-003278,0.2208640874808512,11.074218156731886,-1.9442248826024833,0.35797545450599716,0.06299699433475325,0.020764136568243562
87084,0000921895-22-003278,2022-12-19,2022Q4,67,0,15912,0000921895-22-003278,1.4720116752852026,10.954237496477198,-2.53382344122302,0.6723823367827647,-0.09427399293053895,0.024162217640070444
39220,0000807249-24-000095,2024-08-12,2024Q3,37,1,14434,0000807249-24-000095,0.06586665164219906,13.456689054671727,-6.037976819924288,0.4020639908703416,-0.2145330058701802,0.030399059544299445
39220,0000807249-24-000095,2024-08-12,2024Q3,37,1,80828,0000807249-24-000095,0.11901026617672403,13.493952726607624,-5.494892814610185,0.1228603976638458,0.5007870012486819,0.01763262091039438
22252,0001140361-23-005544,2023-02-09,2023Q1,38,0,21664,0001140361-23-005544,0.032537817218812506,9.49244542170701,-0.012440570196232615,11.047551662351017,0.20878898887895048,0.041848582004734555
22252,0001140361-23-005544,2023-02-09,2023Q1,38,0,88471,0001140361-23-005544,0.07244983345519201,9.941081943944825,-0.17720412471847036,4.304343114466676,-0.12259600539982785,0.044543399777148954
18224,0000921895-22-003146,2022-11-21,2022Q4,12,0,17039,0000921895-22-003146,0.021306089960468257,14.607526017144277,-7.315540987689869,0.29631808189313613,0.8427659922890598,0.042395798632309856
18224,0000921895-22-003146,2022-11-21,2022Q4,12,0,16436,0000921895-22-003146,0.23571607128411703,14.846217180352182,-7.983560052584354,0.27527260364902756,0.17909202090231702,0.041980986773612096
16681,0000921895-23-002063,2023-08-16,2023Q3,28,0,15863,0000921895-23-002063,0.006752938520544348,10.272493012241158,-0.42192631406423664,6.27807633965909,-0.5226850265455596,0.07585122362761774
16681,0000921895-23-002063,2023-08-16,2023Q3,28,0,16472,0000921895-23-002063,0.012290131315585892,10.634278241577249,-0.9622593425153888,43.41036581422277,1.21771197731141,0.09311538255752919
16681,0000921895-23-002063,2023-08-16,2023Q3,28,0,78749,0000921895-23-002063,0.05029668700631556,10.477615245848375,-0.9563684986287688,0.20489661858924033,-0.3186030060169287,0.02794221296254516
20726,0001594543-24-000003,2024-02-27,2024Q1,73,1,23252,0001594543-24-000003,0.2053834273896198,9.111210406068993,-0.11727999980918807,7.05697470071232,-0.3927789620356634,0.10150486388863987
20726,0001594543-24-000003,2024-02-27,2024Q1,73,1,23033,0001594543-24-000003,0.32040412616513836,9.70086328342432,0.13791046069617102,7.261081459580267,0.06779898052627686,0.05042054698335519
19592,0001213900-22-006966,2021-12-31,2021Q4,61,0,13302,0001213900-22-006966,0.30419133308314716,13.24805532169473,-5.035964708746049,0.10994727566632748,0.4930049949034583,0.02512611050628828
19592,0001213900-22-006966,2021-12-31,2021Q4,61,0,20146,0001213900-22-006966,0.9579447344863314,13.208101086957177,-5.41454947009626,0.6275990635539975,0.18761600280413404,0.018617088561448628
86536,0001437749-23-024725,2023-08-16,2023Q3,28,0,16776,0001437749-23-024725,0.004373203733942652,8.951530782160122,0.14694527886249598,2.97558953878639,-0.03800195606891066,0.06364587120606681
86536,0001437749-23-024725,2023-08-16,2023Q3,28,0,17951,0001437749-23-024725,0.02128587155602086,8.652849325178758,0.3347217663072715,175.4581815270288,0.4942100360785844,0.10099597294172848
86536,0001437749-23-024725,2023-08-16,2023Q3,28,0,29744,0001437749-23-024725,0.0401429229274376,9.364235019029847,-0.35373368256141474,41.17914529568012,-1.203035005950369,0.061233554300319216
21617,0000921895-24-000526,2024-02-13,2024Q1,73,1,22267,0000921895-24-000526,0.00152720805325605,15.230835926726835,-7.486533430487165,0.2148328755330845,0.609020994626917,0.02385338735022321
21617,0000921895-24-000526,2024-02-13,2024Q1,73,1,91463,0000921895-24-000526,0.0016150907464997377,15.221231843459899,-7.484193652692223,0.08846034463137004,0.29254198985290714,0.0129841494789977
21617,0000921895-24-000526,2024-02-13,2024Q1,73,1,91500,0000921895-24-000526,0.0023031561058008726,15.439646838195765,-7.741134780048328,0.2143507835472797,0.04233701401972212,0.014928605409596542
15646,0001140361-23-041175,2023-08-14,2023Q3,28,0,14862,0001140361-23-041175,0.0022781191903900825,9.726423351596317,-0.33999167685344794,2.158104803866569,0.08054798471857794,0.042448231304451293
15646,0001140361-23-041175,2023-08-14,2023Q3,28,0,13750,0001140361-23-041175,0.006534274335683007,9.793715096343899,-0.36388035211567454,3.235566110509878,0.13198500538874214,0.04965547468341605
15646,0001140361-23-041175,2023-08-14,2023Q3,28,0,16099,0001140361-23-041175,0.01160284521671099,9.796761104417165,-0.3406072611124346,12.907218428663647,-0.6356859855586663,0.044111155813318315
15226,0001013762-24-002223,2024-05-28,2024Q2,48,1,12880,0001013762-24-002223,0.033811008008596585,13.27672651466091,-5.517197761998141,1.6260449176251164,0.5696920006885193,0.03875025797479551
56822,0000921895-23-000932,2023-04-24,2023Q2,63,0,78693,0000921895-23-000932,0.16912770962487778,13.44495040195717,-4.680253242594028,0.10231004883127534,-0.013827999820932746,0.02634349901083447
16710,0000950170-24-139216,2024-12-13,2024Q4,36,1,55993,0000950170-24-139216,0.026554998789209677,14.189934681140622,-6.814430784875205,0.3995369011065183,0.07721598909120075,0.028549082798634107
16710,0000950170-24-139216,2024-12-13,2024Q4,36,1,77175,0000950170-24-139216,0.11271120916783878,14.02328346382551,-6.393189475123348,1.1919956706315735,1.1310829832218587,0.048844431385468554
16710,0000950170-24-139216,2024-12-13,2024Q4,36,1,14145,0000950170-24-139216,0.2635025497127711,14.376629581189453,-6.678388556155577,4.130656522469007,1.5369909971486777,0.0725050709126558
19797,0001628280-23-032277,2023-08-31,2023Q3,73,0,18098,0001628280-23-032277,0.26216777411781594,10.930288358304477,-0.9887477198643346,0.3410490989622492,0.38014295569155365,0.05070047934694759
19797,0001628280-23-032277,2023-08-31,2023Q3,73,0,87439,0001628280-23-032277,0.2831737117966449,10.784047474454484,-0.7933839493979091,0.9017390879963717,0.2689480212138733,0.035971055752463704
19797,0001628280-23-032277,2023-08-31,2023Q3,73,0,21116,0001628280-23-032277,1.2840002756108608,11.275461615890856,-0.806148406453429,0.051914470941653586,-0.0009450000361539423,0.02066952005177411
89317,0001010549-22-000187,2022-07-27,2022Q3,67,0,20443,0001010549-22-000187,0.790837266077127,12.557917191860117,-2.22086623327372,0.1018855899699622,0.010477999509021174,0.014894194318114201
79198,0001140361-24-011951,2024-02-29,2024Q1,33,1,14684,0001140361-24-011951,0.01849115764718376,13.677740996978503,-5.612523904463793,0.2577890542516527,0.05247400503139943,0.018353202206468883
79198,0001140361-24-011951,2024-02-29,2024Q1,33,1,91403,0001140361-24-011951,0.022057282402388828,13.945852690300425,-5.698212377484196,0.1148241779063134,0.08988000452518463,0.021398023963397714
79198,0001140361-24-011951,2024-02-29,2024Q1,33,1,87725,0001140361-24-011951,0.024773124483230595,13.43569296248185,-5.309099831979881,0.1669788118059506,0.2236510005313903,0.018499369650852644
15125,0001628280-22-030420,2022-09-30,2022Q3,28,0,19249,0001628280-22-030420,0.017193600521925288,9.09574736775475,0.5417895563251869,37.697553113623584,-0.3893729918418103,0.06055317068181629
15125,0001628280-22-030420,2022-09-30,2022Q3,28,0,20288,0001628280-22-030420,0.02995541625821445,9.574946679331195,-0.001704102378386082,1.1911675814171092,-0.6486119884066284,0.042500310158950866
15125,0001628280-22-030420,2022-09-30,2022Q3,28,0,19997,0001628280-22-030420,0.10376436420966423,9.412011839226427,-0.022072569582281445,36.17040438279493,-0.3395420230954187,0.056344638720314595
13870,0001104659-22-117058,2022-11-10,2022Q4,28,0,13107,0001104659-22-117058,0.007035988983987725,11.777886969073561,-4.296876545228523,20.439926770155004,0.07810498931212351,0.0966929221628821
13870,0001104659-22-117058,2022-11-10,2022Q4,28,0,88810,0001104659-22-117058,0.007890503493660876,11.75899335420313,-4.265927910417111,15.855013592109739,-0.7897689584642649,0.07199341853049114
13870,0001104659-22-117058,2022-11-10,2022Q4,28,0,16069,0001104659-22-117058,0.04166873863655099,11.572774256496395,-4.147139759321329,1.599855198686457,0.839816976338625,0.06334130406104292
15542,0001104659-22-070134,2022-05-31,2022Q2,28,0,16776,0001104659-22-070134,0.001986777269065033,10.525080727560585,-1.0590687870101079,8.044857907430842,-0.7630310183158144,0.04649173870626289
15542,0001104659-22-070134,2022-05-31,2022Q2,28,0,93004,0001104659-22-070134,0.0033194408943002405,10.383984063447521,-0.8199198492349868,1.0137563374506802,0.5345609323121607,0.11703896249094672
15542,0001104659-22-070134,2022-05-31,2022Q2,28,0,55862,0001104659-22-070134,0.012389721379567642,10.52940780141915,-1.150208593530376,0.8752263801598552,-0.17845301912166178,0.05152268988035543
12591,0000950142-24-002712,2024-11-01,2024Q4,62,1,92108,0000950142-24-002712,0.033205684892143074,18.608096780983654,-10.410455976696827,0.033080632647758415,0.31505800670129247,0.014524656976045663
12591,0000950142-24-002712,2024-11-01,2024Q4,62,1,11990,0000950142-24-002712,0.11459919770669064,18.636881104607717,-10.250284707572488,0.031087503067334474,0.4169589925586479,0.016288245715923876
12591,0000950142-24-002712,2024-11-01,2024Q4,62,1,90880,0000950142-24-002712,0.23724660800679057,17.718177667571734,-9.870170720112844,0.010632957489489453,0.24365399483940564,0.01072507355734434
86128,0001213900-23-043557,2023-05-16,2023Q2,55,0,85627,0001213900-23-043557,0.21113378872212207,13.791595437548516,-6.790053278111624,0.29031010680928393,-0.1474220171221532,0.02549390516815341
92449,0000902664-22-002243,2022-03-10,2022Q1,20,0,90679,0000902664-22-002243,0.38730648697455355,10.013336529961533,-1.9105977555230766,2.191765244477668,-0.25811599113512784,0.022259787303121746
23432,0001072613-24-000265,2024-02-15,2024Q1,28,1,19542,0001072613-24-000265,0.0014071711490067792,13.462151709697677,-4.559651438039188,0.8376059163259202,0.9377530023921281,0.07249765131224738
23432,0001072613-24-000265,2024-02-15,2024Q1,28,1,14245,0001072613-24-000265,0.0018025188795171667,13.338061407488878,-4.47148295493023,7.194969944055555,0.4052210079971701,0.05405647696345969
23432,0001072613-24-000265,2024-02-15,2024Q1,28,1,18376,0001072613-24-000265,0.004937980268941132,13.32577545729072,-4.484799143042625,1.340263598492793,0.09447599871782586,0.05496134868703616
